YYYY,MM,DD,Date,Where,Site,SST_MIN,SST_MAX,Temperature,SSTA@90th_HS,90th_HS>0,DHW,BAA_7day_max,Fill
2016,8,30,2016-08-30,Satellite,NOAA,23.03,25.85,25.58,1.0697,0,0,0,
2016,8,31,2016-08-31,Satellite,NOAA,23.12,25.71,25.47,0.8916,0,0,0,
2016,9,1,2016-09-01,Satellite,NOAA,23.26,25.96,25.61,1.1703,0,0,0,
2016,9,2,2016-09-02,Satellite,NOAA,23.71,26.08,25.87,1.2948,0,0,0,
2016,9,3,2016-09-03,Satellite,NOAA,23.79,26.13,25.79,1.3245,0,0,0,
2016,9,4,2016-09-04,Satellite,NOAA,23.52,25.86,25.65,1.0858,0,0,0,
2016,9,5,2016-09-05,Satellite,NOAA,23.45,25.77,25.52,0.9548,0,0,0,
2016,9,6,2016-09-06,Satellite,NOAA,23.39,25.71,25.52,0.8368,0,0,0,
2016,9,7,2016-09-07,Satellite,NOAA,23.51,25.79,25.49,0.9497,0,0,0,
2016,9,8,2016-09-08,Satellite,NOAA,23.41,25.74,25.52,1.0197,0,0,0,
2016,9,9,2016-09-09,Satellite,NOAA,23.55,25.78,25.7,0.9645,0,0,0,
2016,9,10,2016-09-10,Satellite,NOAA,24.02,25.95,25.7,1.1735,0,0,0,
2016,9,11,2016-09-11,Satellite,NOAA,24.14,26.01,25.72,1.1648,0,0,0,
2016,9,12,2016-09-12,Satellite,NOAA,24.27,26.21,25.97,1.3019,0,0,0,
2016,9,13,2016-09-13,Satellite,NOAA,24.45,26.08,25.85,1.1516,0,0,0,
2016,9,14,2016-09-14,Satellite,NOAA,24.5,26.09,25.96,1.2458,0,0,0,
2016,9,15,2016-09-15,Satellite,NOAA,24.84,26.62,26.31,1.53,0,0,0,
2016,9,16,2016-09-16,Satellite,NOAA,24.98,26.42,26.17,1.35,0,0,0,
2016,9,17,2016-09-17,Satellite,NOAA,25.16,26.37,26.17,1.2773,0,0,0,
2016,9,18,2016-09-18,Satellite,NOAA,25.37,26.46,26.32,1.512,0,0,0,
2016,9,19,2016-09-19,Satellite,NOAA,25.35,26.35,26.03,1.4047,0,0,0,
2016,9,20,2016-09-20,Satellite,NOAA,25.55,26.44,26.32,1.54,0,0,0,
2016,9,21,2016-09-21,Satellite,NOAA,25.71,26.82,26.66,1.666,0,0,0,
2016,9,22,2016-09-22,Satellite,NOAA,25.68,26.58,26.46,1.5873,0,0,0,
2016,9,23,2016-09-23,Satellite,NOAA,25.82,26.81,26.37,1.4453,0,0,0,
2016,9,24,2016-09-24,Satellite,NOAA,26,26.99,26.64,1.66,0,0,0,
2016,9,25,2016-09-25,Satellite,NOAA,26,27.18,26.78,1.9567,0,0,0,
2016,9,26,2016-09-26,Satellite,NOAA,26.08,27.42,27.15,2.0643,0,0,0,
2016,9,27,2016-09-27,Satellite,NOAA,26.53,27.46,26.97,2.208,0,0,0,
2016,9,28,2016-09-28,Satellite,NOAA,26.4,27.23,26.99,1.898,0,0,0,
2016,9,29,2016-09-29,Satellite,NOAA,26.17,27.41,27.23,2.196,0,0,0,
2016,9,30,2016-09-30,Satellite,NOAA,26.25,27.8,27.18,1.965,0,0,0,
2016,10,1,2016-10-01,Satellite,NOAA,26.7,27.57,27.11,1.872,0,0,0,
2016,10,2,2016-10-02,Satellite,NOAA,26.47,27.5,27.25,1.933,0,0,0,
2016,10,3,2016-10-03,Satellite,NOAA,26.56,27.54,27.27,2.018,0,0,0,
2016,10,4,2016-10-04,Satellite,NOAA,26.54,28.07,27.5,2.238,0,0,0,
2016,10,5,2016-10-05,Satellite,NOAA,26.09,27.66,27.08,1.67,0,0,0,
2016,10,6,2016-10-06,Satellite,NOAA,26.09,27.48,27.05,1.617,0,0,0,
2016,10,7,2016-10-07,Satellite,NOAA,26.04,26.88,26.73,1.322,0,0,0,
2016,10,8,2016-10-08,Satellite,NOAA,25.9,26.72,26.6,1.1263,0,0,0,
2016,10,9,2016-10-09,Satellite,NOAA,25.98,26.89,26.77,1.224,0,0,0,
2016,10,10,2016-10-10,Satellite,NOAA,26.11,26.89,26.7,1.2367,0,0,0,
2016,10,11,2016-10-11,Satellite,NOAA,26.11,26.91,26.72,1.2233,0,0,0,
2016,10,12,2016-10-12,Satellite,NOAA,26.18,27,26.79,1.239,0,0,0,
2016,10,13,2016-10-13,Satellite,NOAA,26.35,26.85,26.73,1.2093,0,0,0,
2016,10,14,2016-10-14,Satellite,NOAA,26.32,26.83,26.72,1.1437,0,0,0,
2016,10,15,2016-10-15,Satellite,NOAA,26.04,26.73,26.63,0.96,0,0,0,
2016,10,16,2016-10-16,Satellite,NOAA,25.94,26.9,26.71,1.0055,0,0,0,
2016,10,17,2016-10-17,Satellite,NOAA,26.37,27.1,26.93,1.1997,0,0,0,
2016,10,18,2016-10-18,Satellite,NOAA,26.33,27.02,26.84,1.0355,0,0,0,
2016,10,19,2016-10-19,Satellite,NOAA,26.59,27.15,27.06,1.1497,0,0,0,
2016,10,20,2016-10-20,Satellite,NOAA,26.61,27.29,27.01,1.1274,0,0,0,
2016,10,21,2016-10-21,Satellite,NOAA,26.72,27.44,27,1.121,0,0,0,
2016,10,22,2016-10-22,Satellite,NOAA,26.75,27.28,27.05,1.1184,0,0,0,
2016,10,23,2016-10-23,Satellite,NOAA,26.58,27.08,26.95,0.9265,0,0,0,
2016,10,24,2016-10-24,Satellite,NOAA,26.24,26.97,26.72,0.6806,0,0,0,
2016,10,25,2016-10-25,Satellite,NOAA,26.39,27.07,26.95,0.8142,0,0,0,
2016,10,26,2016-10-26,Satellite,NOAA,26.44,27.15,27.07,0.74,0,0,0,
2016,10,27,2016-10-27,Satellite,NOAA,26.47,27.19,26.76,0.5842,0,0,0,
2016,10,28,2016-10-28,Satellite,NOAA,26.56,27.44,26.93,0.7803,0,0,0,
2016,10,29,2016-10-29,Satellite,NOAA,26.64,27.74,27.31,0.9052,0,0,0,
2016,10,30,2016-10-30,Satellite,NOAA,26.67,27.73,27.44,0.8545,0,0,0,
2016,10,31,2016-10-31,Satellite,NOAA,26.74,28.03,27.47,0.9448,0,0,0,
2016,11,1,2016-11-01,Satellite,NOAA,26.88,28.19,27.52,1.0829,0,0,0,
2016,11,2,2016-11-02,Satellite,NOAA,26.7,28.13,27.54,1.1681,0,0,0,
2016,11,3,2016-11-03,Satellite,NOAA,26.86,28.19,27.57,1.0029,0,0,0,
2016,11,4,2016-11-04,Satellite,NOAA,26.74,28.17,27.65,0.98,0,0,0,
2016,11,5,2016-11-05,Satellite,NOAA,26.68,28.13,27.53,0.9777,0,0,0,
2016,11,6,2016-11-06,Satellite,NOAA,27.08,28.27,28.01,1.0829,0,0,0,
2016,11,7,2016-11-07,Satellite,NOAA,27.41,29,28.07,1.1926,0,0,0,
2016,11,8,2016-11-08,Satellite,NOAA,27.42,28.75,28.15,1.1732,0,0,0,
2016,11,9,2016-11-09,Satellite,NOAA,27.25,28.75,28.14,1.3306,0,0,0,
2016,11,10,2016-11-10,Satellite,NOAA,27.28,29.24,28.28,1.2335,0,0,0,
2016,11,11,2016-11-11,Satellite,NOAA,27.83,29.06,28.33,1.4932,0,0,0,
2016,11,12,2016-11-12,Satellite,NOAA,27.81,29.15,28.53,1.4871,0,0,0,
2016,11,13,2016-11-13,Satellite,NOAA,27.75,29.37,28.36,1.3129,0,0,0,
2016,11,14,2016-11-14,Satellite,NOAA,27.72,29.41,28.52,1.4755,0,0,0,
2016,11,15,2016-11-15,Satellite,NOAA,27.59,29.27,28.74,1.36,0,0,0,
2016,11,16,2016-11-16,Satellite,NOAA,27.64,29.07,28.61,1.2773,0,0,0,
2016,11,17,2016-11-17,Satellite,NOAA,27.35,28.57,28.11,0.982,0,0,0,
2016,11,18,2016-11-18,Satellite,NOAA,27.02,28.35,28.11,0.674,0,0,0,
2016,11,19,2016-11-19,Satellite,NOAA,26.89,28.06,27.76,0.6233,0,0,0,
2016,11,20,2016-11-20,Satellite,NOAA,26.93,27.88,27.78,0.4,0,0,0,
2016,11,21,2016-11-21,Satellite,NOAA,26.87,28.09,27.67,0.468,0,0,0,
2016,11,22,2016-11-22,Satellite,NOAA,26.92,27.77,27.57,0.301,0,0,0,
2016,11,23,2016-11-23,Satellite,NOAA,26.97,27.8,27.43,0.2707,0,0,0,
2016,11,24,2016-11-24,Satellite,NOAA,27.44,28.36,28.2,0.628,0,0,0,
2016,11,25,2016-11-25,Satellite,NOAA,27.64,28.43,28.24,0.7467,0,0,0,
2016,11,26,2016-11-26,Satellite,NOAA,27.48,28.33,28.02,0.3997,0,0,0,
2016,11,27,2016-11-27,Satellite,NOAA,27.45,28.26,27.95,0.498,0,0,0,
2016,11,28,2016-11-28,Satellite,NOAA,27.41,28.2,27.96,0.4147,0,0,0,
2016,11,29,2016-11-29,Satellite,NOAA,27.54,28.75,27.93,0.4627,0,0,0,
2016,11,30,2016-11-30,Satellite,NOAA,27.73,28.84,28.37,0.675,0,0,0,
2016,12,1,2016-12-01,Satellite,NOAA,27.84,29.29,28.56,1.0107,0,0,0,
2016,12,2,2016-12-02,Satellite,NOAA,27.93,29.35,28.62,1.06,0,0,0,
2016,12,3,2016-12-03,Satellite,NOAA,28.06,29.28,28.67,1.082,0,0,0,
2016,12,4,2016-12-04,Satellite,NOAA,28,29.2,28.79,1.0797,0,0,0,
2016,12,5,2016-12-05,Satellite,NOAA,27.96,29.05,28.51,0.92,0,0,0,
2016,12,6,2016-12-06,Satellite,NOAA,27.95,29.17,28.55,0.961,0,0,0,
2016,12,7,2016-12-07,Satellite,NOAA,27.8,29.03,28.32,0.7233,0,0,0,
2016,12,8,2016-12-08,Satellite,NOAA,27.91,29.01,28.48,0.8423,0,0,0,
2016,12,9,2016-12-09,Satellite,NOAA,27.87,29.29,28.41,0.758,0,0,0,
2016,12,10,2016-12-10,Satellite,NOAA,27.9,29.01,28.59,0.9117,0,0,0,
2016,12,11,2016-12-11,Satellite,NOAA,27.94,28.92,28.55,0.7007,0,0,0,
2016,12,12,2016-12-12,Satellite,NOAA,28.01,28.92,28.56,0.804,0,0,0,
2016,12,13,2016-12-13,Satellite,NOAA,27.82,28.95,28.48,0.7187,0,0,0,
2016,12,14,2016-12-14,Satellite,NOAA,27.97,28.85,28.49,0.7,0,0,0,
2016,12,15,2016-12-15,Satellite,NOAA,28.03,28.96,28.61,0.79,0,0,0,
2016,12,16,2016-12-16,Satellite,NOAA,28.09,29.06,28.74,0.8726,0,0,0,
2016,12,17,2016-12-17,Satellite,NOAA,28.12,29.18,28.66,0.7971,0,0,0,
2016,12,18,2016-12-18,Satellite,NOAA,28.31,29.54,29,0.9723,0.21,0,1,
2016,12,19,2016-12-19,Satellite,NOAA,28.33,29.68,29.05,1.1494,0.31,0,1,
2016,12,20,2016-12-20,Satellite,NOAA,28.34,29.72,29.07,1.0997,0.23,0,1,
2016,12,21,2016-12-21,Satellite,NOAA,28.42,29.77,29.14,1.1655,0.33,0,1,
2016,12,22,2016-12-22,Satellite,NOAA,28.34,29.84,29.14,0.9765,0.31,0,1,
2016,12,23,2016-12-23,Satellite,NOAA,28.24,29.51,29.01,0.9861,0.25,0,1,
2016,12,24,2016-12-24,Satellite,NOAA,28.13,29.38,28.99,0.9003,0.16,0,1,
2016,12,25,2016-12-25,Satellite,NOAA,28.23,29.31,28.89,0.8155,0.11,0,1,
2016,12,26,2016-12-26,Satellite,NOAA,28.14,29.49,28.96,0.821,0.2,0,1,
2016,12,27,2016-12-27,Satellite,NOAA,27.96,29.35,28.84,0.7065,0.06,0,1,
2016,12,28,2016-12-28,Satellite,NOAA,28.27,29.53,29.18,0.8932,0.3,0,1,
2016,12,29,2016-12-29,Satellite,NOAA,28.34,29.79,29.01,0.8577,0.27,0,1,
2016,12,30,2016-12-30,Satellite,NOAA,28.31,29.93,29.25,1.0813,0.53,0,1,
2016,12,31,2016-12-31,Satellite,NOAA,28.43,30.16,29.45,1.2368,0.69,0,1,
2017,1,1,2017-01-01,Satellite,NOAA,28.28,29.72,29.17,0.9706,0.46,0,1,
2017,1,2,2017-01-02,Satellite,NOAA,28.51,29.7,29.23,1.0045,0.52,0,1,
2017,1,3,2017-01-03,Satellite,NOAA,28.53,29.7,29.44,1.0952,0.61,0,1,
2017,1,4,2017-01-04,Satellite,NOAA,28.66,29.75,29.51,1.1781,0.72,0,1,
2017,1,5,2017-01-05,Satellite,NOAA,28.8,29.88,29.66,1.301,0.88,0,1,
2017,1,6,2017-01-06,Satellite,NOAA,28.78,29.86,29.48,1.2203,0.82,0,1,
2017,1,7,2017-01-07,Satellite,NOAA,28.78,30.14,29.74,1.4606,1.09,0.1557,2,0.1557
2017,1,8,2017-01-08,Satellite,NOAA,28.76,30.05,29.67,1.3194,0.97,0.1557,2,0.1557
2017,1,9,2017-01-09,Satellite,NOAA,28.86,29.98,29.6,1.0865,0.79,0.1557,2,0.1557
2017,1,10,2017-01-10,Satellite,NOAA,28.39,29.59,29.44,0.8581,0.54,0.1557,2,0.1557
2017,1,11,2017-01-11,Satellite,NOAA,28.46,29.49,29.31,0.7558,0.51,0.1557,2,0.1557
2017,1,12,2017-01-12,Satellite,NOAA,28.87,29.87,29.68,1.0823,0.86,0.1557,2,0.1557
2017,1,13,2017-01-13,Satellite,NOAA,29.16,30.23,30.07,1.4239,1.18,0.3243,2,0.3243
2017,1,14,2017-01-14,Satellite,NOAA,29.14,30.1,29.96,1.2913,1.07,0.4771,2,0.4771
2017,1,15,2017-01-15,Satellite,NOAA,28.85,29.67,29.61,0.95,0.76,0.4771,2,0.4771
2017,1,16,2017-01-16,Satellite,NOAA,29.3,30.16,29.88,1.2355,1.1,0.6343,2,0.6343
2017,1,17,2017-01-17,Satellite,NOAA,29.39,30.33,30.08,1.431,1.3,0.82,2,0.82
2017,1,18,2017-01-18,Satellite,NOAA,29.27,30.14,29.73,1.2465,1.12,0.98,2,0.98
2017,1,19,2017-01-19,Satellite,NOAA,29.27,30.39,29.98,1.3045,1.2,1.1514,2,1.1514
2017,1,20,2017-01-20,Satellite,NOAA,29.34,30.93,30.31,1.5258,1.4,1.3514,2,1.3514
2017,1,21,2017-01-21,Satellite,NOAA,29.61,31.16,30.47,1.8871,1.75,1.6014,2,1.6014
2017,1,22,2017-01-22,Satellite,NOAA,29.76,31.28,30.6,1.9871,1.84,1.8643,2,1.8643
2017,1,23,2017-01-23,Satellite,NOAA,29.8,31.23,30.62,1.8939,1.79,2.12,2,2.12
2017,1,24,2017-01-24,Satellite,NOAA,29.67,30.97,30.47,1.8194,1.72,2.3657,2,2.3657
2017,1,25,2017-01-25,Satellite,NOAA,29.58,31.03,30.51,1.8081,1.72,2.6114,2,2.6114
2017,1,26,2017-01-26,Satellite,NOAA,29.34,31.12,30.35,1.6868,1.59,2.8386,2,2.8386
2017,1,27,2017-01-27,Satellite,NOAA,29.49,30.82,30.36,1.6258,1.54,3.0586,2,3.0586
2017,1,28,2017-01-28,Satellite,NOAA,29.52,30.7,30.31,1.6845,1.58,3.2843,2,3.2843
2017,1,29,2017-01-29,Satellite,NOAA,29.51,30.71,30.35,1.6523,1.57,3.5086,2,3.5086
2017,1,30,2017-01-30,Satellite,NOAA,29.53,30.62,30.31,1.5871,1.52,3.7257,2,3.7257
2017,1,31,2017-01-31,Satellite,NOAA,29.34,30.58,30.07,1.3626,1.29,3.91,2,3.91
2017,2,1,2017-02-01,Satellite,NOAA,29.26,30.45,30.16,1.4477,1.38,4.1071,3,4.1071
2017,2,2,2017-02-02,Satellite,NOAA,29.33,30.39,30.04,1.2987,1.24,4.2843,3,4.2843
2017,2,3,2017-02-03,Satellite,NOAA,29.28,30.26,30.01,1.2503,1.2,4.4557,3,4.4557
2017,2,4,2017-02-04,Satellite,NOAA,29.28,30.33,30.06,1.3039,1.24,4.6329,3,4.6329
2017,2,5,2017-02-05,Satellite,NOAA,29.07,29.97,29.84,0.9977,0.93,4.6329,3,4.6329
2017,2,6,2017-02-06,Satellite,NOAA,29.04,30.08,29.6,1.0381,0.98,4.6329,3,4.6329
2017,2,7,2017-02-07,Satellite,NOAA,29.09,29.99,29.79,1.0387,1,4.7757,3,4.7757
2017,2,8,2017-02-08,Satellite,NOAA,29.12,29.98,29.83,1.0394,1.01,4.92,3,4.92
2017,2,9,2017-02-09,Satellite,NOAA,28.98,29.9,29.72,0.9671,0.94,4.92,3,4.92
2017,2,10,2017-02-10,Satellite,NOAA,28.98,29.81,29.69,0.9458,0.92,4.92,3,4.92
2017,2,11,2017-02-11,Satellite,NOAA,29.03,29.86,29.75,0.9581,0.94,4.92,3,4.92
2017,2,12,2017-02-12,Satellite,NOAA,28.99,30.19,29.91,1.1355,1.12,5.08,3,5.08
2017,2,13,2017-02-13,Satellite,NOAA,29.23,30.66,30.32,1.6216,1.61,5.31,3,5.31
2017,2,14,2017-02-14,Satellite,NOAA,29.33,30.65,30.45,1.6742,1.67,5.5486,3,5.5486
2017,2,15,2017-02-15,Satellite,NOAA,29.23,30.06,29.97,1.22,1.22,5.7229,3,5.7229
2017,2,16,2017-02-16,Satellite,NOAA,29.08,30,29.8,1.1011,1.08,5.8771,3,5.8771
2017,2,17,2017-02-17,Satellite,NOAA,29.21,30.05,29.89,1.1343,1.09,6.0329,3,6.0329
2017,2,18,2017-02-18,Satellite,NOAA,29.08,30.22,29.99,1.3554,1.29,6.2171,3,6.2171
2017,2,19,2017-02-19,Satellite,NOAA,29.23,30.36,30.2,1.5314,1.44,6.4229,3,6.4229
2017,2,20,2017-02-20,Satellite,NOAA,29.37,30.29,30.14,1.4743,1.36,6.6171,3,6.6171
2017,2,21,2017-02-21,Satellite,NOAA,29.55,30.23,29.89,1.4443,1.32,6.8057,3,6.8057
2017,2,22,2017-02-22,Satellite,NOAA,29.7,30.41,30.2,1.57,1.41,7.0071,3,7.0071
2017,2,23,2017-02-23,Satellite,NOAA,29.47,30.45,30.12,1.5343,1.34,7.1986,3,7.1986
2017,2,24,2017-02-24,Satellite,NOAA,29.3,30.52,30.13,1.555,1.33,7.3886,3,7.3886
2017,2,25,2017-02-25,Satellite,NOAA,29.35,30.43,29.98,1.5321,1.35,7.5814,3,7.5814
2017,2,26,2017-02-26,Satellite,NOAA,29.42,30.22,29.96,1.5171,1.36,7.7757,3,7.7757
2017,2,27,2017-02-27,Satellite,NOAA,29.23,29.85,29.52,1.1471,0.98,7.7757,3,7.7757
2017,2,28,2017-02-28,Satellite,NOAA,29.12,29.75,29.52,1.1375,0.91,7.7757,3,7.7757
2017,3,1,2017-03-01,Satellite,NOAA,28.98,29.57,29.32,1.02,0.71,7.7757,3,7.7757
2017,3,2,2017-03-02,Satellite,NOAA,29.06,29.77,29.52,1.1389,0.93,7.7757,3,7.7757
2017,3,3,2017-03-03,Satellite,NOAA,28.99,29.72,29.68,1.1914,0.86,7.7757,3,7.7757
2017,3,4,2017-03-04,Satellite,NOAA,28.83,29.53,29.29,0.9143,0.55,7.7757,3,7.7757
2017,3,5,2017-03-05,Satellite,NOAA,29.01,29.69,29.52,1.2564,0.89,7.7757,1,7.7757
2017,3,6,2017-03-06,Satellite,NOAA,29.24,30.08,29.92,1.6636,1.27,7.9571,3,7.9571
2017,3,7,2017-03-07,Satellite,NOAA,29.35,30.29,30.03,1.87,1.47,8.1671,4,8.1671
2017,3,8,2017-03-08,Satellite,NOAA,29.62,30.2,29.99,1.83,1.41,8.3686,4,8.3686
2017,3,9,2017-03-09,Satellite,NOAA,29.83,30.38,30.22,2.0757,1.62,8.6,4,8.6
2017,3,10,2017-03-10,Satellite,NOAA,29.56,30.16,29.9,1.7982,1.33,8.79,4,8.79
2017,3,11,2017-03-11,Satellite,NOAA,29.46,30.17,29.91,1.75,1.27,8.9714,4,8.9714
2017,3,12,2017-03-12,Satellite,NOAA,29.22,30.53,30.17,2.0143,1.55,9.1929,4,9.1929
2017,3,13,2017-03-13,Satellite,NOAA,29.4,30.28,29.84,1.7893,1.26,9.3729,4,9.3729
2017,3,14,2017-03-14,Satellite,NOAA,29.59,30.24,29.93,1.7625,1.29,9.5571,4,9.5571
2017,3,15,2017-03-15,Satellite,NOAA,29.44,30.26,29.82,1.82,1.26,9.7371,4,9.7371
2017,3,16,2017-03-16,Satellite,NOAA,29.53,30.26,30,2.0097,1.38,9.9343,4,9.9343
2017,3,17,2017-03-17,Satellite,NOAA,29.74,30.54,30.32,2.2613,1.58,10.16,4,10.16
2017,3,18,2017-03-18,Satellite,NOAA,29.84,30.63,30.37,2.34,1.78,10.4143,4,10.4143
2017,3,19,2017-03-19,Satellite,NOAA,29.65,30.49,30.27,2.2123,1.7,10.6571,4,10.6571
2017,3,20,2017-03-20,Satellite,NOAA,29.44,30.32,30.01,2.0368,1.38,10.8543,4,10.8543
2017,3,21,2017-03-21,Satellite,NOAA,29.78,30.42,30.25,2.2961,1.62,11.0857,4,11.0857
2017,3,22,2017-03-22,Satellite,NOAA,29.91,30.96,30.89,3,2,11.3714,4,11.3714
2017,3,23,2017-03-23,Satellite,NOAA,29.85,30.75,30.61,2.7597,1.8,11.6286,4,11.6286
2017,3,24,2017-03-24,Satellite,NOAA,29.42,30.36,30.34,2.5229,1.47,11.8386,4,11.8386
2017,3,25,2017-03-25,Satellite,NOAA,29.49,30.39,30.12,2.3668,1.47,12.0486,4,12.0486
2017,3,26,2017-03-26,Satellite,NOAA,29.6,30.58,30.39,2.6558,1.6,12.2771,4,12.2771
2017,3,27,2017-03-27,Satellite,NOAA,29.65,30.79,30.51,2.8552,1.74,12.5257,4,12.5257
2017,3,28,2017-03-28,Satellite,NOAA,29.04,30.35,30.12,2.4806,1.34,12.7171,4,12.7171
2017,3,29,2017-03-29,Satellite,NOAA,29.16,30.48,30.21,2.6032,1.4,12.9171,4,12.9171
2017,3,30,2017-03-30,Satellite,NOAA,29.34,30.69,30.4,2.8568,1.58,13.1429,4,13.1429
2017,3,31,2017-03-31,Satellite,NOAA,29.31,30.79,30.2,2.489,1.62,13.3743,4,13.3743
2017,4,1,2017-04-01,Satellite,NOAA,29.12,30.67,30.01,2.2845,1.38,13.4157,4,13.4157
2017,4,2,2017-04-02,Satellite,NOAA,29.34,30.37,29.84,2.261,1.21,13.5886,4,13.5886
2017,4,3,2017-04-03,Satellite,NOAA,28.96,29.92,29.67,2.2723,0.89,13.5886,4,13.5886
2017,4,4,2017-04-04,Satellite,NOAA,28.86,29.71,29.6,2.2319,0.74,13.5886,4,13.5886
2017,4,5,2017-04-05,Satellite,NOAA,28.87,29.57,29.33,1.8294,0.69,13.5886,4,13.5886
2017,4,6,2017-04-06,Satellite,NOAA,28.67,29.4,29.19,1.6445,0.57,13.5886,4,13.5886
2017,4,7,2017-04-07,Satellite,NOAA,28.57,29.42,29.1,1.6377,0.48,13.42,4,13.42
2017,4,8,2017-04-08,Satellite,NOAA,28.38,29.26,29.01,1.5823,0.39,13.2671,4,13.2671
2017,4,9,2017-04-09,Satellite,NOAA,28.08,29.08,28.89,1.5581,0.27,13.2671,1,13.2671
2017,4,10,2017-04-10,Satellite,NOAA,28.12,29.06,28.84,1.5684,0.22,13.11,1,13.11
2017,4,11,2017-04-11,Satellite,NOAA,27.99,29.04,28.74,1.4213,0.11,12.9243,1,12.9243
2017,4,12,2017-04-12,Satellite,NOAA,28.05,28.79,28.57,1.3848,0,12.7643,1,12.7643
2017,4,13,2017-04-13,Satellite,NOAA,27.89,28.75,28.47,1.2652,0,12.5929,1,12.5929
2017,4,14,2017-04-14,Satellite,NOAA,27.69,28.63,28.42,1.3406,0,12.3929,1,
2017,4,15,2017-04-15,Satellite,NOAA,27.64,28.55,28.34,1.16,0,12.1429,1,
2017,4,16,2017-04-16,Satellite,NOAA,27.42,28.51,28.25,1.171,0,11.88,1,
2017,4,17,2017-04-17,Satellite,NOAA,27.15,28.32,28.13,1.0927,0,11.6243,1,
2017,4,18,2017-04-18,Satellite,NOAA,27,28.09,27.94,0.912,0,11.3786,0,
2017,4,19,2017-04-19,Satellite,NOAA,26.95,28.15,28.02,1.096,0,11.1329,0,
2017,4,20,2017-04-20,Satellite,NOAA,26.81,27.97,27.8,0.9183,0,10.9057,0,
2017,4,21,2017-04-21,Satellite,NOAA,26.66,27.88,27.58,0.698,0,10.6857,0,
2017,4,22,2017-04-22,Satellite,NOAA,26.51,28.04,27.61,0.72,0,10.46,0,
2017,4,23,2017-04-23,Satellite,NOAA,26.38,27.86,27.57,0.7147,0,10.2357,0,
2017,4,24,2017-04-24,Satellite,NOAA,26.13,27.71,27.47,0.735,0,10.0186,0,
2017,4,25,2017-04-25,Satellite,NOAA,26.09,27.64,27.53,0.8567,0,9.8343,0,
2017,4,26,2017-04-26,Satellite,NOAA,26.16,27.94,27.66,0.7467,0,9.6371,0,
2017,4,27,2017-04-27,Satellite,NOAA,26.5,28.09,27.81,1.104,0,9.46,0,
2017,4,28,2017-04-28,Satellite,NOAA,26.05,27.67,27.48,0.8457,0,9.2886,0,
2017,4,29,2017-04-29,Satellite,NOAA,25.92,27.81,27.46,0.8487,0,9.1114,0,
2017,4,30,2017-04-30,Satellite,NOAA,25.87,27.6,27.22,0.62,0,9.1114,0,
2017,5,1,2017-05-01,Satellite,NOAA,25.71,27.5,27.31,0.8133,0,9.1114,0,
2017,5,2,2017-05-02,Satellite,NOAA,25.61,27.41,27.3,0.6807,0,8.9686,0,
2017,5,3,2017-05-03,Satellite,NOAA,25.72,27.42,27.32,0.906,0,8.8243,0,
2017,5,4,2017-05-04,Satellite,NOAA,25.66,27.31,27.11,0.4587,0,8.8243,0,
2017,5,5,2017-05-05,Satellite,NOAA,25.62,27.14,27.08,0.7367,0,8.8243,0,
2017,5,6,2017-05-06,Satellite,NOAA,25.48,27.1,26.93,0.483,0,8.8243,0,
2017,5,7,2017-05-07,Satellite,NOAA,25.45,27.12,26.88,0.5333,0,8.6643,0,
2017,5,8,2017-05-08,Satellite,NOAA,25.29,26.93,26.75,0.457,0,8.4343,0,
2017,5,9,2017-05-09,Satellite,NOAA,25.24,26.98,26.82,0.504,0,8.1957,0,
2017,5,10,2017-05-10,Satellite,NOAA,25.29,27.02,26.76,0.3067,0,8.0214,0,
2017,5,11,2017-05-11,Satellite,NOAA,25.11,27.16,26.76,0.4327,0,7.8671,0,
2017,5,12,2017-05-12,Satellite,NOAA,24.99,27.02,26.61,0.38,0,7.7114,0,
2017,5,13,2017-05-13,Satellite,NOAA,24.9,27.11,26.61,0.332,0,7.5271,0,
2017,5,14,2017-05-14,Satellite,NOAA,25.03,26.97,26.58,0.3653,0,7.3214,0,
2017,5,15,2017-05-15,Satellite,NOAA,25.14,26.81,26.42,0.45,0,7.1271,0,
2017,5,16,2017-05-16,Satellite,NOAA,25.03,26.63,26.39,0.1968,0,6.9386,0,
2017,5,17,2017-05-17,Satellite,NOAA,24.97,26.93,26.35,0.2468,0,6.7371,0,
2017,5,18,2017-05-18,Satellite,NOAA,25.03,27.15,26.63,0.5652,0,6.5457,0,
2017,5,19,2017-05-19,Satellite,NOAA,24.53,26.98,26.53,0.4784,0,6.3557,0,
2017,5,20,2017-05-20,Satellite,NOAA,24.61,27.05,26.44,0.5868,0,6.1629,0,
2017,5,21,2017-05-21,Satellite,NOAA,24.68,27.04,26.58,0.7823,0,5.9686,0,
2017,5,22,2017-05-22,Satellite,NOAA,24.86,27.03,26.48,0.6577,0,5.9686,0,
2017,5,23,2017-05-23,Satellite,NOAA,24.74,27.06,26.49,0.7245,0,5.9686,0,
2017,5,24,2017-05-24,Satellite,NOAA,24.8,27.25,26.54,0.7642,0,5.9686,0,
2017,5,25,2017-05-25,Satellite,NOAA,24.64,27.08,26.53,0.9429,0,5.9686,0,
2017,5,26,2017-05-26,Satellite,NOAA,24.54,27.02,26.58,1.0342,0,5.9686,0,
2017,5,27,2017-05-27,Satellite,NOAA,24.55,27.24,26.6,1.0955,0,5.9686,0,
